,lead_ticker,next_ticker,bd_of_month,lead_weight,next_weight,is_mde,roll_required,wav,pwav,der,er_index,ir,tr_index
2021-09-16,CLG22,CLU22,11,0.0,1.0,False,True,0.06697,0.06698,-0.00014929829799936734,177.00926611,1.1111679050213041e-06,187.57858102
2021-09-17,CLG22,CLU22,12,0.0,1.0,False,True,0.06642,0.06697,-0.008212632522024754,175.55555405,1.1111679050213041e-06,186.03827549
2021-09-20,CLG22,CLU22,13,0.0,1.0,False,True,0.06498000000000001,0.06642,-0.021680216802167918,171.74947158,3.3335074194340564e-06,182.00554551
2021-09-21,CLG22,CLU22,14,0.0,1.0,False,True,0.06547,0.06498000000000001,0.007540781779008743,173.04459687,1.1111679050213041e-06,183.37821185
2021-09-22,CLG22,CLU22,15,0.0,1.0,False,True,0.06684999999999999,0.06547,0.0210783564991599,176.69209257,1.1111679050213041e-06,187.24372693
2021-09-23,CLG22,CLU22,16,0.0,1.0,False,True,0.0677,0.06684999999999999,0.012715033657442198,178.93873847,1.1111679050213041e-06,189.62474528
2021-09-24,CLG22,CLU22,17,0.0,1.0,False,True,0.06819,0.0677,0.0072378138847859486,180.23386376,1.1111679050213041e-06,190.9974246
2021-09-27,CLG22,CLU22,18,0.0,1.0,False,True,0.06962,0.06819,0.0209708168353131,184.0135151,3.3335074194340564e-06,195.00343329
2021-09-28,CLG22,CLU22,19,0.0,1.0,False,True,0.0694,0.06962,-0.003160011490950798,183.43203028,1.1111679050213041e-06,194.38743688
2021-09-29,CLG22,CLU22,20,0.0,1.0,False,True,0.06931999999999999,0.0694,-0.0011527377521615145,183.22058125,1.1111679050213041e-06,194.16357514
2021-09-30,CLG22,CLU22,21,0.0,1.0,False,True,0.06929,0.06931999999999999,-0.0004327755337563133,183.14128787,1.1111679050213041e-06,194.07976165
2021-10-01,CLU22,CLU22,1,1.0,0.0,False,False,0.0704,0.06929,0.016019627651897794,186.07514311,1.1111679050213041e-06,197.18906282
2021-10-04,CLU22,CLU22,2,1.0,0.0,False,False,0.07184,0.0704,0.020454545454545503,189.88122558,4.166938680771892e-06,201.22329714
2021-10-05,CLU22,CLU22,3,1.0,0.0,False,False,0.07298,0.07184,0.01586859688195985,192.8943742,1.3889776309117252e-06,204.41670802
2021-10-06,CLU22,CLU22,4,1.0,0.0,False,False,0.07161,0.07298,-0.018772266374349256,189.27330963,1.3889776309117252e-06,200.57962706
2021-10-07,CLU22,CLU22,5,1.0,0.0,False,False,0.07237,0.07161,0.010613042871107536,191.28207538,1.3889776309117252e-06,202.70866584
2021-10-08,CLU22,CLU22,6,1.0,0.0,False,False,0.07271,0.07237,0.0046980793146329525,192.18073374,1.3889776309117252e-06,203.66128879
2021-10-11,CLU22,CLU22,7,1.0,0.0,False,False,0.07388,0.07271,0.01609132168890115,195.27317575,4.166938680771892e-06,206.93931675
2021-10-12,CLU22,CLU22,8,1.0,0.0,False,False,0.07392,0.07388,0.0005414185165133478,195.37890026,1.3889776309117252e-06,207.05164496
2021-10-13,CLU22,CLU22,9,1.0,0.0,False,False,0.07393999999999999,0.07392,0.00027056277056258793,195.43176252,1.3889776309117252e-06,207.10795302
2021-10-14,CLU22,CLU22,10,1.0,0.0,False,False,0.0745,0.07393999999999999,0.0075737084122262655,196.9119057,1.3889776309117252e-06,208.67681593
2021-10-15,CLU22,CLU22,11,1.0,0.0,False,False,0.07479000000000001,0.0745,0.003892617449664515,197.67840842,1.3889776309117252e-06,209.48940479
2021-10-18,CLU22,CLU22,12,1.0,0.0,False,False,0.07445,0.07479000000000001,-0.004546062307795307,196.77975006,4.166938680771892e-06,208.53792583
2021-10-19,CLU22,CLU22,13,1.0,0.0,False,False,0.07479000000000001,0.07445,0.0045668233713902495,197.67840842,1.3889776309117252e-06,209.49057136
2021-10-20,CLU22,CLU22,14,1.0,0.0,False,False,0.07559,0.07479000000000001,0.010696617194811964,199.79289868,1.3889776309117252e-06,211.73170278
2021-10-21,CLU22,CLU22,15,1.0,0.0,False,False,0.07414,0.07559,-0.01918243153856336,195.96038508,1.3889776309117252e-06,207.67046798
2021-10-22,CLU22,CLU22,16,1.0,0.0,False,False,0.07403,0.07414,-0.0014836795252225476,195.66964267,1.3889776309117252e-06,207.36264001
2021-10-25,CLU22,CLU22,17,1.0,0.0,False,False,0.07464,0.07403,0.0082399027421316,197.2819415,4.166938680771892e-06,209.07215207
2021-10-26,CLU22,CLU22,18,1.0,0.0,False,False,0.07503,0.07464,0.00522508038585201,198.3127555,1.3889776309117252e-06,210.16486126
2021-10-27,CLU22,CLU22,19,1.0,0.0,False,False,0.07368000000000001,0.07503,-0.017992802878848302,194.74455318,1.3889776309117252e-06,206.38369825
2021-10-28,CLU22,CLU22,20,1.0,0.0,False,False,0.07351,0.07368000000000001,-0.0023072747014115658,194.295224,1.3889776309117252e-06,205.90780103
2021-10-29,CLU22,CLU22,21,1.0,0.0,False,False,0.07318999999999999,0.07351,-0.004353149231397291,193.44942789,1.3889776309117252e-06,205.01173964
2021-11-01,CLU22,CLH22,1,1.0,0.0,False,True,0.07372,0.07318999999999999,0.007241426424374975,194.85027769,4.166938680771892e-06,206.49717134
2021-11-02,CLU22,CLH22,2,1.0,0.0,False,True,0.07385,0.07372,0.0017634291915356037,195.19388236,1.3889776309117252e-06,206.8616013
2021-11-03,CLU22,CLH22,3,1.0,0.0,False,True,0.07174,0.07385,-0.02857142857142858,189.61691429,1.3889776309117252e-06,200.95155716
2021-11-04,CLU22,CLH22,4,1.0,0.0,False,True,0.07121,0.07174,-0.007387789238918363,188.21606449,1.3889776309117252e-06,199.46724852
2021-11-05,CLU22,CLH22,5,1.0,0.0,False,True,0.07336,0.07121,0.030192388709450846,193.89875707,1.3889776309117252e-06,205.48991828
2021-11-08,CLU22,CLH22,6,0.8,0.2,False,True,0.07381,0.07336,0.006134133042529966,195.08815784,4.166938680771892e-06,206.75127704
2021-11-09,CLU22,CLH22,7,0.6,0.4,False,True,0.07550799999999999,0.074728,0.010437854619419706,197.12445967,1.3889776309117252e-06,208.90960399
2021-11-10,CLU22,CLH22,8,0.3999999999999999,0.6000000000000001,False,True,0.07461999999999999,0.07654599999999999,-0.02516134089305777,192.16454394,1.3889776309117252e-06,203.6534484
2021-11-11,CLU22,CLH22,9,0.19999999999999996,0.8,False,True,0.075844,0.07558000000000001,0.003492987562847105,192.8357723,1.3889776309117252e-06,204.36509023
2021-11-12,CLU22,CLH22,10,0.0,1.0,False,True,0.076208,0.07681199999999999,-0.007863354684163881,191.31943623,1.3889776309117252e-06,202.7583789
2021-11-15,CLU22,CLH22,11,0.0,1.0,False,True,0.07722,0.07717,0.0006479201762341624,191.44339595,4.166938680771892e-06,202.89059502
2021-11-16,CLU22,CLH22,12,0.0,1.0,False,True,0.07734999999999999,0.07722,0.0016835016835015093,191.76569123,1.3889776309117252e-06,203.23244349
2021-11-17,CLU22,CLH22,13,0.0,1.0,False,True,0.07553,0.07734999999999999,-0.023529411764705688,187.25355732,1.3889776309117252e-06,198.45078593
2021-11-18,CLU22,CLH22,14,0.0,1.0,False,True,0.07662000000000001,0.07553,0.014431351780749502,189.95587928,1.3889776309117252e-06,201.31497468
2021-11-19,CLU22,CLH22,15,0.0,1.0,False,True,0.07442,0.07662000000000001,-0.02871312973114082,184.50165148,1.3889776309117252e-06,195.53487132
2021-11-22,CLU22,CLH22,16,0.0,1.0,False,True,0.07539,0.07442,0.013034130610050987,186.9064701,4.166938680771892e-06,198.08431315
2021-11-23,CLU22,CLH22,17,0.0,1.0,False,True,0.07726999999999999,0.07539,0.024936994296325787,191.56735568,1.3889776309117252e-06,203.02421567
2021-11-24,CLU22,CLH22,18,0.0,1.0,False,True,0.07715000000000001,0.07726999999999999,-0.0015529959880934419,191.26985235,1.3889776309117252e-06,202.70920188
2021-11-26,CLU22,CLH22,19,0.0,1.0,False,True,0.06748,0.07715000000000001,-0.12534024627349338,167.29604195,2.7779571911690226e-06,177.30214371
2021-11-29,CLU22,CLH22,20,0.0,1.0,False,True,0.06928,0.06748,0.02667457024303488,171.75859197,4.166938680771892e-06,182.032341
2021-11-30,CLU22,CLH22,21,0.0,1.0,False,True,0.06548999999999999,0.06928,-0.05470554272517325,162.36244498,1.3889776309117252e-06,172.07441583
2021-12-01,CLH22,CLZ22,1,1.0,0.0,False,True,0.06511,0.06548999999999999,-0.0058024125820734795,161.42035109,1.3889776309117252e-06,171.07620809
2021-12-02,CLH22,CLZ22,2,1.0,0.0,False,True,0.06603,0.06511,0.014129933957917507,163.70120999,1.9446183847637855e-06,173.49383629
2021-12-03,CLH22,CLZ22,3,1.0,0.0,False,True,0.06593,0.06603,-0.0015144631228229954,163.45329054,1.9446183847637855e-06,173.23142365
2021-12-06,CLH22,CLZ22,4,1.0,0.0,False,True,0.06906999999999999,0.06593,0.04762627028666744,171.23796113,5.833866499216356e-06,181.48280086
2021-12-07,CLH22,CLZ22,5,1.0,0.0,False,True,0.07156,0.06906999999999999,0.036050383668742025,177.41115533,1.9446183847637855e-06,188.02567838
2021-12-08,CLH22,CLZ22,6,0.8,0.2,False,True,0.0719,0.07156,0.004751257685858157,178.25408145,1.9446183847637855e-06,188.91940247
2021-12-09,CLH22,CLZ22,7,0.6,0.4,False,True,0.07,0.071318,-0.018480607981154806,174.95983765,1.9446183847637855e-06,185.42842443
2021-12-10,CLH22,CLZ22,8,0.3999999999999999,0.6000000000000001,False,True,0.070036,0.06946,0.008292542470486719,176.41069953,1.9446183847637855e-06,186.9664581
2021-12-13,CLH22,CLZ22,9,0.19999999999999996,0.8,False,True,0.06909599999999999,0.069444,-0.005011232071885474,175.52666457,5.833866499216356e-06,186.03061652
2021-12-14,CLH22,CLZ22,10,0.0,1.0,False,True,0.06806,0.06852799999999999,-0.006829325239318229,174.32793589,1.9446183847637855e-06,184.76051469
2021-12-15,CLH22,CLZ22,11,0.0,1.0,False,True,0.06728,0.06751,-0.003406902681084234,173.73401758,1.9446183847637855e-06,184.13141289
2021-12-16,CLH22,CLZ22,12,0.0,1.0,False,True,0.068,0.06728,0.010701545778834642,175.59324012,1.9446183847637855e-06,186.1022617
2021-12-17,CLH22,CLZ22,13,0.0,1.0,False,True,0.06644,0.068,-0.022941176470588354,171.56492461,1.9446183847637855e-06,181.83321877
2021-12-20,CLH22,CLZ22,14,0.0,1.0,False,True,0.06497,0.06644,-0.02212522576760989,167.76901192,5.833866499216356e-06,177.81117854
2021-12-21,CLH22,CLZ22,15,0.0,1.0,False,True,0.067,0.06497,0.031245190087732855,173.01098659,1.9446183847637855e-06,183.36726839
2021-12-22,CLH22,CLZ22,16,0.0,1.0,False,True,0.06767000000000001,0.067,0.010000000000000009,174.74109646,1.9446183847637855e-06,185.20129766
2021-12-23,CLH22,CLZ22,17,0.0,1.0,False,True,0.06854,0.06767000000000001,0.012856509531550042,176.98765703,1.9446183847637855e-06,187.58270005
2021-12-27,CLH22,CLZ22,18,0.0,1.0,False,True,0.0701,0.06854,0.022760431864604413,181.01597254,7.778496228683096e-06,191.85362243
2021-12-28,CLH22,CLZ22,19,0.0,1.0,False,True,0.07045,0.0701,0.004992867332382245,181.91976128,1.9446183847637855e-06,192.8118952
2021-12-29,CLH22,CLZ22,20,0.0,1.0,False,True,0.07109,0.07045,0.009084457061745876,183.57240354,1.9446183847637855e-06,194.56386153
2021-12-30,CLH22,CLZ22,21,0.0,1.0,False,True,0.07144,0.07109,0.004923336615557883,184.47619228,1.9446183847637855e-06,195.52214327
2022-01-03,CLZ22,CLU22,1,1.0,0.0,False,True,0.07110999999999999,0.07144,-0.004619260918253265,183.62404861,7.778496228683096e-06,194.62049634
2022-01-04,CLZ22,CLU22,2,1.0,0.0,False,True,0.07211,0.07110999999999999,0.014062719729995843,186.20630214,4.445353332771518e-06,197.35825499
2022-01-05,CLZ22,CLU22,3,1.0,0.0,False,True,0.07223,0.07211,0.0016641242546111545,186.51617256,4.445353332771518e-06,197.68756097
2022-01-06,CLZ22,CLU22,4,1.0,0.0,False,True,0.07297,0.07223,0.010245050533019384,188.42704017,4.445353332771518e-06,199.71375881
2022-01-07,CLZ22,CLU22,5,1.0,0.0,False,True,0.07266,0.07297,-0.004248321227901752,187.62654158,4.445353332771518e-06,198.86619841
2022-01-10,CLZ22,CLU22,6,0.8,0.2,False,True,0.07201,0.07266,-0.008945774841728538,185.94807678,1.3336119282003622e-05,197.08983827
2022-01-11,CLZ22,CLU22,7,0.6,0.4,False,True,0.074668,0.072386,0.03152543309479716,191.81017043,4.445353332771518e-06,203.30405691
2022-01-12,CLZ22,CLU22,8,0.3999999999999999,0.6000000000000001,False,True,0.07578599999999999,0.075086,0.009322643368936845,193.59834824,4.445353332771518e-06,205.20029188
2022-01-13,CLZ22,CLU22,9,0.19999999999999996,0.8,False,True,0.07608000000000001,0.07622399999999999,-0.0018891687657427436,193.23260829,4.445353332771518e-06,204.81354609
2022-01-14,CLZ22,CLU22,10,0.0,1.0,False,True,0.077696,0.07651,0.015501241667756016,196.22795365,4.445353332771518e-06,207.98932083
2022-01-18,CLZ22,CLU22,11,0.0,1.0,False,True,0.07937999999999999,0.07816,0.015609007164790079,199.29087718,1.7781531898686254e-05,211.23952599
2022-01-19,CLZ22,CLU22,12,0.0,1.0,False,True,0.08004,0.07937999999999999,0.00831443688586564,200.9478686,4.445353332771518e-06,212.99680273
2022-01-20,CLZ22,CLU22,13,0.0,1.0,False,True,0.08031999999999999,0.08004,0.0034982508745626806,201.65083466,4.445353332771518e-06,213.74286583
2022-01-21,CLZ22,CLU22,14,0.0,1.0,False,True,0.07970000000000001,0.08031999999999999,-0.007719123505975922,200.09426696,4.445353332771518e-06,212.09390841
2022-01-24,CLZ22,CLU22,15,0.0,1.0,False,True,0.07820999999999999,0.07970000000000001,-0.018695106649937454,196.3534833,1.3336119282003622e-05,208.13161868
2022-01-25,CLZ22,CLU22,16,0.0,1.0,False,True,0.07955,0.07820999999999999,0.01713335890551093,199.717678,4.445353332771518e-06,211.69853762
2022-01-26,CLZ22,CLU22,17,0.0,1.0,False,True,0.08077,0.07955,0.015336266499057283,202.78060153,4.445353332771518e-06,214.94614388
2022-01-27,CLZ22,CLU22,18,0.0,1.0,False,True,0.08012999999999999,0.08077,-0.007923734059675613,201.17382197,4.445353332771518e-06,213.24392331
2022-01-28,CLZ22,CLU22,19,0.0,1.0,False,True,0.08008,0.08012999999999999,-0.0006239860227130745,201.04829232,4.445353332771518e-06,213.11181003
2022-01-31,CLZ22,CLU22,20,0.0,1.0,False,True,0.08070999999999999,0.08008,0.007867132867132698,202.62996595,1.3336119282003622e-05,214.79123104
2022-02-01,CLU22,CLJ22,1,1.0,0.0,False,True,0.08058,0.08070999999999999,-0.0016107049931853856,202.30358885,4.445353332771518e-06,214.44622055
2022-02-02,CLU22,CLJ22,2,1.0,0.0,False,True,0.08098999999999999,0.08058,0.005088111193844558,203.332932,1.028263993130274e-05,215.53955183
2022-02-03,CLU22,CLJ22,3,1.0,0.0,False,True,0.0824,0.08098999999999999,0.017409556735399567,206.87286822,1.028263993130274e-05,219.29421621
2022-02-04,CLU22,CLJ22,4,1.0,0.0,False,True,0.08379,0.0824,0.016868932038834883,210.36259257,1.028263993130274e-05,222.99573036
2022-02-07,CLU22,CLJ22,5,1.0,0.0,False,True,0.08366,0.08379,-0.0015514977920993989,210.03621547,3.0848236992842004e-05,222.656632
2022-02-08,CLU22,CLJ22,6,0.8,0.2,False,True,0.08208,0.08366,-0.018885967009323434,206.06947843,1.028263993130274e-05,218.45383569
2022-02-09,CLU22,CLJ22,7,0.6,0.4,False,True,0.084122,0.083244,0.010547306712796134,208.24295642,1.028263993130274e-05,220.76018158
2022-02-10,CLU22,CLJ22,8,0.3999999999999999,0.6000000000000001,False,True,0.08512800000000001,0.085224,-0.0011264432554208836,208.00838255,1.028263993130274e-05,220.51377776
2022-02-11,CLU22,CLJ22,9,0.19999999999999996,0.8,False,True,0.08864,0.086272,0.027448071216617187,213.71781145,1.028263993130274e-05,226.5687231
2022-02-14,CLU22,CLJ22,10,0.0,1.0,False,True,0.09189,0.09003,0.02065978007330882,218.13317443,3.0848236992842004e-05,231.25657233
2022-02-15,CLU22,CLJ22,11,0.0,1.0,False,True,0.09021,0.0935,-0.03518716577540104,210.45768626,1.028263993130274e-05,223.12168691
2022-02-16,CLU22,CLJ22,12,0.0,1.0,False,True,0.09183,0.09021,0.017958097771865633,214.23710597,1.028263993130274e-05,227.13082226
2022-02-17,CLU22,CLJ22,13,0.0,1.0,False,True,0.09004000000000001,0.09183,-0.01949254056408567,210.06108049,1.028263993130274e-05,222.705801
2022-02-18,CLU22,CLJ22,14,0.0,1.0,False,True,0.09021,0.09004000000000001,0.001888049755663923,210.45768626,1.028263993130274e-05,223.12857063
2022-02-22,CLU22,CLJ22,15,0.0,1.0,False,True,0.09190999999999999,0.09021,0.01884491741492056,214.42374398,4.113119412552102e-05,227.34258766
2022-02-23,CLU22,CLJ22,16,0.0,1.0,False,True,0.09209999999999999,0.09190999999999999,0.0020672396910019764,214.86700925,1.028263993130274e-05,227.81489696
2022-02-24,CLU22,CLJ22,17,0.0,1.0,False,True,0.09281,0.09209999999999999,0.007709011943539901,216.52342159,1.028263993130274e-05,229.57346726
2022-02-25,CLU22,CLJ22,18,0.0,1.0,False,True,0.09159,0.09281,-0.013145135222497606,213.67719193,1.028263993130274e-05,226.55805361
2022-02-28,CLU22,CLJ22,19,0.0,1.0,False,True,0.09572,0.09159,0.045092258980238054,223.31237921,3.0848236992842004e-05,236.78105696
2022-03-01,CLJ22,CLN22,1,1.0,0.0,False,True,0.10341,0.09572,0.08033848725449233,241.25295794,1.028263993130274e-05,255.80612362
2022-03-02,CLJ22,CLN22,2,1.0,0.0,False,True,0.11059999999999999,0.10341,0.06952905908519469,258.02704911,1.3341517768550304e-05,273.59549555
2022-03-03,CLJ22,CLN22,3,1.0,0.0,False,True,0.10767,0.11059999999999999,-0.026491862567811886,251.19143199,1.3341517768550304e-05,266.35109147
2022-03-04,CLJ22,CLN22,4,1.0,0.0,False,True,0.11568,0.10767,0.07439398161047639,269.87856276,1.3341517768550304e-05,286.1695632
2022-03-07,CLJ22,CLN22,5,1.0,0.0,False,True,0.1194,0.11568,0.032157676348547826,278.55723023,4.002508729605836e-05,295.38356535
2022-03-08,CLJ22,CLN22,6,0.8,0.2,False,True,0.1237,0.1194,0.03601340033500833,288.58902328,1.3341517768550304e-05,306.02527281
2022-03-09,CLJ22,CLN22,7,0.6,0.4,False,True,0.106412,0.12112600000000001,-0.12147680927298854,253.53214954,1.3341517768550304e-05,268.85438195
2022-03-10,CLJ22,CLN22,8,0.3999999999999999,0.6000000000000001,False,True,0.10230399999999999,0.104124,-0.017479159463716365,249.10062067,1.3341517768550304e-05,264.15862026
2022-03-11,CLJ22,CLN22,9,0.19999999999999996,0.8,False,True,0.10402,0.10044600000000001,0.035581307369133564,257.96394642,1.3341517768550304e-05,273.5612536
2022-03-14,CLJ22,CLN22,10,0.0,1.0,False,True,0.09727400000000001,0.10225000000000001,-0.048665036674816586,245.41012151,4.002508729605836e-05,260.25933448
2022-03-15,CLJ22,CLN22,11,0.0,1.0,False,True,0.09087,0.09584000000000001,-0.05185726210350583,232.68382452,1.3341517768550304e-05,246.76647022
2022-03-16,CLJ22,CLN22,12,0.0,1.0,False,True,0.08953,0.09087,-0.014746340926598545,229.25258952,1.3341517768550304e-05,243.13085996
2022-03-17,CLJ22,CLN22,13,0.0,1.0,False,True,0.09698000000000001,0.08953,0.08321233106221393,248.3292319,1.3341517768550304e-05,263.36558931
2022-03-18,CLJ22,CLN22,14,0.0,1.0,False,True,0.09819,0.09698000000000001,0.012476799340070066,251.4275859,1.3341517768550304e-05,266.65506262
2022-03-21,CLJ22,CLN22,15,0.0,1.0,False,True,0.10398,0.09819,0.05896730827986563,266.25359387,4.002508729605836e-05,282.3896668
2022-03-22,CLJ22,CLN22,16,0.0,1.0,False,True,0.10357,0.10398,-0.00394306597422589,265.20373838,1.3341517768550304e-05,281.27995322
2022-03-23,CLJ22,CLN22,17,0.0,1.0,False,True,0.10865000000000001,0.10357,0.04904895239934359,278.21170392,1.3341517768550304e-05,295.08019296
2022-03-24,CLJ22,CLN22,18,0.0,1.0,False,True,0.10618999999999999,0.10865000000000001,-0.02264150943396237,271.912571,1.3341517768550304e-05,288.4030688
2022-03-25,CLJ22,CLN22,19,0.0,1.0,False,True,0.10793000000000001,0.10618999999999999,0.016385723702797117,276.36805526,1.3341517768550304e-05,293.13260954
2022-03-28,CLJ22,CLN22,20,0.0,1.0,False,True,0.10072,0.10793000000000001,-0.06680255721300854,257.90596244,4.002508729605836e-05,273.56233428
2022-03-29,CLJ22,CLN22,21,0.0,1.0,False,True,0.09965,0.10072,-0.010623510722795881,255.16609568,1.3341517768550304e-05,270.65979162
2022-03-30,CLJ22,CLN22,22,0.0,1.0,False,True,0.10332,0.09965,0.03682890115403903,264.5635826,1.3341517768550304e-05,280.63150535
2022-03-31,CLJ22,CLN22,23,0.0,1.0,False,True,0.09688,0.10332,-0.06233062330623307,248.07316959,1.3341517768550304e-05,263.14331275
2022-04-01,CLN22,CLV22,1,1.0,0.0,False,True,0.09676,0.09688,-0.001238645747316247,247.76589481,1.3341517768550304e-05,262.82088213
2022-04-04,CLN22,CLV22,2,1.0,0.0,False,True,0.1006,0.09676,0.039685820587019416,257.59868766,6.673639186116631e-05,273.26868422
2022-04-05,CLN22,CLV22,3,1.0,0.0,False,True,0.09955,0.1006,-0.010437375745526833,254.91003337,2.224496911140683e-05,270.42255514
2022-04-06,CLN22,CLV22,4,1.0,0.0,False,True,0.09462999999999999,0.09955,-0.04942240080361637,242.31176753,2.224496911140683e-05,257.06363877
2022-04-07,CLN22,CLV22,5,1.0,0.0,False,True,0.09481,0.09462999999999999,0.001902145197083538,242.77267969,2.224496911140683e-05,257.5583295
2022-04-08,CLN22,CLV22,6,0.8,0.2,False,True,0.09701,0.09481,0.023204303343529187,248.40605059,2.224496911140683e-05,263.54052048
2022-04-11,CLN22,CLV22,7,0.6,0.4,False,True,0.09313999999999999,0.09654000000000001,-0.03521856225398823,239.65754663,6.673639186116631e-05,254.27658999
2022-04-12,CLN22,CLV22,8,0.3999999999999999,0.6000000000000001,False,True,0.098268,0.09281999999999999,0.05869424692954106,253.72406585,2.224496911140683e-05,269.20681933
2022-04-13,CLN22,CLV22,9,0.19999999999999996,0.8,False,True,0.100748,0.09770199999999998,0.03117643446398244,261.63427756,2.224496911140683e-05,277.60571659
2022-04-14,CLN22,CLV22,10,0.0,1.0,False,True,0.10186400000000001,0.100034,0.018293780114761127,266.4205575,2.224496911140683e-05,282.69034985
2022-04-18,CLN22,CLV22,11,0.0,1.0,False,True,0.10138,0.10097,0.004060612062988911,267.50238803,8.898284552172342e-05,283.86340029
2022-04-19,CLN22,CLV22,12,0.0,1.0,False,True,0.0968,0.10138,-0.045176563424738636,255.41754943,2.224496911140683e-05,271.04574191
2022-04-20,CLN22,CLV22,13,0.0,1.0,False,True,0.09728,0.0968,0.0049586776859504855,256.68408273,2.224496911140683e-05,272.39579978
2022-04-21,CLN22,CLV22,14,0.0,1.0,False,True,0.09870999999999999,0.09728,0.014699835526315708,260.45729653,2.224496911140683e-05,276.40603267
2022-04-22,CLN22,CLV22,15,0.0,1.0,False,True,0.09658,0.09870999999999999,-0.021578360855029843,254.837055,2.224496911140683e-05,270.4477922
2022-04-25,CLN22,CLV22,16,0.0,1.0,False,True,0.09376000000000001,0.09658,-0.02919859184096074,247.39617185,6.673639186116631e-05,262.56914622
2022-04-26,CLN22,CLV22,17,0.0,1.0,False,True,0.09584000000000001,0.09376000000000001,0.022184300341296925,252.88448283,2.224496911140683e-05,268.39989986
2022-04-27,CLN22,CLV22,18,0.0,1.0,False,True,0.09608,0.09584000000000001,0.0025041736227044975,253.51774948,2.224496911140683e-05,269.07799036
2022-04-28,CLN22,CLV22,19,0.0,1.0,False,True,0.09753,0.09608,0.015091590341382188,257.3437355,2.224496911140683e-05,273.14479079
2022-04-29,CLN22,CLV22,20,0.0,1.0,False,True,0.09668,0.09753,-0.008715267097303414,255.10091611,2.224496911140683e-05,270.77033708
2022-05-02,CLV22,CLV22,1,1.0,0.0,False,False,0.09733,0.09668,0.006723210591642603,256.81601329,6.673639186116631e-05,272.60885331
2022-05-03,CLV22,CLV22,2,1.0,0.0,False,False,0.09584000000000001,0.09733,-0.015308743450118012,252.88448283,2.864883236064486e-05,268.44336424
2022-05-04,CLV22,CLV22,3,1.0,0.0,False,False,0.10058,0.09584000000000001,0.04945742904841399,265.3914992,2.864883236064486e-05,281.72757347
2022-05-05,CLV22,CLV22,4,1.0,0.0,False,False,0.10088,0.10058,0.002982700338039379,266.18308251,2.864883236064486e-05,282.57595356
2022-05-06,CLV22,CLV22,5,1.0,0.0,False,False,0.10247,0.10088,0.015761300555115154,270.37847408,2.864883236064486e-05,287.03781357
2022-05-09,CLV22,CLV22,6,1.0,0.0,False,False,0.09667,0.10247,-0.05660193227286037,255.07453,8.594895937186209e-05,270.81558929
2022-05-10,CLV22,CLV22,7,1.0,0.0,False,False,0.09376000000000001,0.09667,-0.030102410261715118,247.39617185,2.864883236064486e-05,262.67114587
2022-05-11,CLV22,CLV22,8,1.0,0.0,False,False,0.09859,0.09376000000000001,0.05151450511945388,260.14066321,2.864883236064486e-05,276.21004518
2022-05-12,CLV22,CLV22,9,1.0,0.0,False,False,0.09854,0.09859,-0.0005071508266557556,260.00873266,2.864883236064486e-05,276.07787813
2022-05-13,CLV22,CLV22,10,1.0,0.0,False,False,0.10164,0.09854,0.031459305865638276,268.18842691,2.864883236064486e-05,284.77100585
2022-05-16,CLV22,CLV22,11,1.0,0.0,False,False,0.10325,0.10164,0.015840220385674897,272.4365907,8.594895937186209e-05,289.30631712
2022-05-17,CLV22,CLV22,12,1.0,0.0,False,False,0.10128,0.10325,-0.019079903147699806,267.23852694,2.864883236064486e-05,283.7946689
2022-05-18,CLV22,CLV22,13,1.0,0.0,False,False,0.09845000000000001,0.10128,-0.02794233807266966,259.77125767,2.864883236064486e-05,275.8729127
2022-05-19,CLV22,CLV22,14,1.0,0.0,False,False,0.10089000000000001,0.09845000000000001,0.024784154393092894,266.20946863,2.864883236064486e-05,282.718093
2022-05-20,CLV22,CLV22,15,1.0,0.0,False,False,0.10107,0.10089000000000001,0.001784121320249632,266.68441862,2.864883236064486e-05,283.23059592
2022-05-23,CLV22,CLV22,16,1.0,0.0,False,False,0.10194,0.10107,0.008607895517958042,268.98001023,8.594895937186209e-05,285.69295867
2022-05-24,CLV22,CLV22,17,1.0,0.0,False,False,0.10193,0.10194,-9.80969197567072e-05,268.95362412,2.864883236064486e-05,285.67311784
2022-05-25,CLV22,CLV22,18,1.0,0.0,False,False,0.10254,0.10193,0.005984499166094448,270.56317686,2.864883236064486e-05,287.39091258
2022-05-26,CLV22,CLV22,19,1.0,0.0,False,False,0.10557,0.10254,0.029549444119367996,278.55816834,2.864883236064486e-05,295.89138771
2022-05-27,CLV22,CLV22,20,1.0,0.0,False,False,0.10648,0.10557,0.008619873070001116,280.95930439,2.864883236064486e-05,298.45041085
2022-05-31,CLV22,CLV22,21,1.0,0.0,False,False,0.10604999999999999,0.10648,-0.004038317054846141,279.82470164,0.00011460025406972996,297.27937596
2022-06-01,CLV22,CLV22,1,1.0,0.0,False,False,0.10732,0.10604999999999999,0.011975483262611997,283.17573767,2.864883236064486e-05,300.84795686
2022-06-02,CLV22,CLV22,2,1.0,0.0,False,False,0.10884999999999999,0.10732,0.01425642937010796,287.21281257,4.369883328747548e-05,305.15012121
2022-06-03,CLV22,CLV22,3,1.0,0.0,False,False,0.1107,0.10884999999999999,0.01699586587046409,292.09424301,4.369883328747548e-05,310.34974645
